node,stopping_time,total_stopping_time,maximum_excursion,binary_length,parity_vector_length,in_degree,out_degree,distance_from_root,ancestor_count,branching_factor,level_set,umap_1,umap_2
4949,3,28,14848,13,28,1,1,28,2,1,28,4.183742,4.478995
4950,1,72,23812,13,72,1,1,72,2,1,72,5.540691,4.0106006
4951,8,72,33424,13,72,1,1,72,2,1,72,3.477803,4.2471056
4952,1,134,9232,13,134,1,1,134,2,1,134,3.2182531,5.306174
4953,3,41,16720,13,41,1,1,41,2,1,41,4.531321,7.1103764
4954,1,134,9232,13,134,2,1,134,3,2,134,3.200559,5.6092978
4955,21,72,37636,13,72,1,1,72,2,1,72,5.992665,3.9845643
4956,1,134,9232,13,134,1,1,134,2,1,134,2.3801844,4.700791
4957,3,134,14872,13,134,1,1,134,2,1,134,3.031819,5.444087
4958,1,46,25108,13,46,1,1,46,2,1,46,5.058076,4.9592276
4959,13,46,75328,13,46,1,1,-1,2,1,-1,5.0353236,6.282824
4960,1,90,9232,13,90,2,1,90,3,2,90,3.1529438,6.2208343
4961,3,72,80512,13,72,1,1,-1,2,1,-1,6.2832236,5.0405784
4962,1,41,7444,13,41,1,1,41,2,1,41,4.4579067,3.0016112
4963,6,41,22336,13,41,1,1,41,2,1,41,4.221934,3.944863
4964,1,41,4964,13,41,1,1,41,2,1,41,5.899527,4.731749
4965,3,41,14896,13,41,1,1,41,2,1,41,4.736351,3.689343
4966,1,41,11176,13,41,2,1,41,3,2,41,3.6270936,4.8761134
4967,39,165,190996,13,165,1,1,-1,2,1,-1,4.7065,3.8195791
4968,1,90,9232,13,90,1,1,90,2,1,90,7.021677,5.2455783
4969,3,72,37744,13,72,1,1,72,2,1,72,3.0685983,6.6361194
4970,1,90,9232,13,90,1,1,90,2,1,90,4.399414,4.5442295
4971,8,72,22372,13,72,1,1,72,2,1,72,5.697192,4.6294804
4972,1,72,9448,13,72,2,1,72,3,2,72,5.019001,6.234248
4973,3,72,14920,13,72,1,1,72,2,1,72,4.712319,4.5588837
4974,1,72,16792,13,72,1,1,72,2,1,72,6.0349474,4.968722
4975,19,72,56680,13,72,1,1,-1,2,1,-1,4.737149,4.0503798
4976,1,90,9232,13,90,1,1,90,2,1,90,5.887967,6.0635967
4977,3,90,14932,13,90,1,1,90,2,1,90,2.8686597,4.553539
4978,1,41,8404,13,41,2,1,41,3,2,41,3.082275,6.0952997
4979,6,41,22408,13,41,1,1,41,2,1,41,4.1495323,7.1167574
4980,1,90,9232,13,90,1,1,90,2,1,90,5.910973,4.803733
4981,3,90,14944,13,90,1,1,90,2,1,90,4.8578906,5.370906
4982,1,103,45520,13,103,1,1,103,2,1,103,4.145529,6.330265
4983,8,103,45520,13,103,1,1,103,2,1,103,5.41458,4.3363733
4984,1,134,9232,13,134,2,1,134,3,2,134,4.481603,6.1037016
4985,3,116,345544,13,116,1,1,-1,2,1,-1,5.024812,5.320937
4986,1,134,9232,13,134,1,1,134,2,1,134,4.9922414,6.8129554
4987,13,165,182068,13,165,1,1,-1,2,1,-1,5.370562,4.410314
4988,1,134,18952,13,134,1,1,134,2,1,134,4.425018,4.760489
4989,3,134,18952,13,134,1,1,134,2,1,134,5.0460305,2.8934636
4990,1,72,95956,13,72,2,1,-1,3,2,-1,3.3890598,3.6660278
4991,26,72,170584,13,72,1,1,-1,2,1,-1,3.6331906,5.8477926
4992,1,41,4992,13,41,1,1,41,2,1,41,5.4162283,5.42919
4993,3,165,21688,13,165,1,1,165,2,1,165,6.3031693,4.102393
4994,1,90,9232,13,90,1,1,90,2,1,90,5.2769356,5.113459
4995,6,90,22480,13,90,1,1,90,2,1,90,5.146977,4.7723336
4996,1,178,250504,13,178,2,1,-1,3,2,-1,3.2023678,4.467552
4997,3,178,250504,13,178,1,1,-1,2,1,-1,4.411423,6.1901417
4998,1,178,250504,13,178,1,1,-1,2,1,-1,3.9636474,4.056746
4999,11,90,33748,13,90,1,1,90,2,1,90,2.9458578,4.5954227
5000,1,28,5000,13,28,1,1,28,2,1,28,3.0065687,6.214649
5001,3,64,32056,13,64,1,1,64,2,1,64,5.059385,3.641352
5002,1,28,7504,13,28,2,1,28,3,2,28,3.5815756,5.5601716
5003,8,178,250504,13,178,1,1,-1,2,1,-1,4.17649,5.912512
5004,1,28,5632,13,28,1,1,28,2,1,28,5.147302,5.9790053
5005,3,28,15016,13,28,1,1,28,2,1,28,5.668838,4.4296803
5006,1,64,16900,13,64,1,1,64,2,1,64,3.895033,3.741657
5007,11,64,50704,13,64,1,1,-1,2,1,-1,4.554049,5.737061
5008,1,134,9232,13,134,2,1,134,3,2,134,6.669532,5.078636
5009,3,90,15028,13,90,1,1,90,2,1,90,4.819623,3.2969012
5010,1,90,12688,13,90,1,1,90,2,1,90,3.9791465,6.0918202
5011,6,90,22552,13,90,1,1,90,2,1,90,5.473487,3.2664626
5012,1,134,9232,13,134,1,1,134,2,1,134,3.8062344,4.3626046
5013,3,134,15040,13,134,1,1,134,2,1,134,5.7910876,3.8944912
5014,1,41,11284,13,41,2,1,41,3,2,41,4.491275,4.3312945
5015,8,41,33856,13,41,1,1,41,2,1,41,3.7012458,5.998389
5016,1,134,9232,13,134,1,1,134,2,1,134,6.1911197,5.298334
5017,3,41,16936,13,41,1,1,41,2,1,41,4.347697,5.813194
5018,1,134,9232,13,134,1,1,134,2,1,134,4.8362365,4.8419304
5019,16,64,57184,13,64,1,1,-1,2,1,-1,4.5011296,2.706341
5020,1,90,14308,13,90,2,1,90,3,2,90,5.791739,5.221233
5021,3,90,15064,13,90,1,1,90,2,1,90,3.9305634,5.401836
5022,1,90,25432,13,90,1,1,90,2,1,90,3.9023066,4.329135
5023,21,90,85840,13,90,1,1,-1,2,1,-1,2.842225,5.9487348
5024,1,41,5024,13,41,1,1,41,2,1,41,3.2920725,4.577562
5025,3,116,39364,13,116,1,1,116,2,1,116,4.981927,3.890474
5026,1,134,9232,13,134,2,1,134,3,2,134,4.0257373,5.237607
5027,6,134,22624,13,134,1,1,134,2,1,134,4.2569895,5.48871
5028,1,41,9556,13,41,1,1,41,2,1,41,4.7473917,5.84505
5029,3,41,15088,13,41,1,1,41,2,1,41,4.6577206,6.207998
5030,1,41,11320,13,41,1,1,41,2,1,41,6.8492036,4.5406985
5031,19,116,103336,13,116,1,1,-1,2,1,-1,5.390761,3.2036572
5032,1,41,5032,13,41,2,1,41,3,2,41,5.5001593,3.6244
5033,3,90,86020,13,90,1,1,-1,2,1,-1,6.44287,3.7239754
5034,1,41,7552,13,41,1,1,41,2,1,41,3.0167973,5.5246725
5035,8,134,22660,13,134,1,1,134,2,1,134,3.7444315,5.4750676
5036,1,85,8080,13,85,1,1,85,2,1,85,6.452063,5.885085
5037,3,85,15112,13,85,1,1,85,2,1,85,3.7633724,6.6592765
5038,1,85,17008,13,85,2,1,85,3,2,85,5.2141576,5.3501616
5039,13,134,51028,13,134,1,1,-1,2,1,-1,3.9048057,4.9265227
5040,1,41,5040,13,41,1,1,41,2,1,41,3.2635522,6.7646246
5041,3,41,15124,13,41,1,1,41,2,1,41,2.9804418,4.10601
5042,1,41,8512,13,41,1,1,41,2,1,41,6.1076107,3.57692
5043,6,41,22696,13,41,1,1,41,2,1,41,4.7938147,6.3333855
5044,1,41,5044,13,41,2,1,41,3,2,41,5.7020974,4.3780184
5045,3,41,15136,13,41,1,1,41,2,1,41,5.199834,5.7167993
5046,1,134,19168,13,134,1,1,134,2,1,134,5.113662,4.621153
5047,8,134,34072,13,134,1,1,134,2,1,134,3.9549537,4.6708226
5048,1,41,5048,13,41,1,1,41,2,1,41,3.2951295,5.0204725
5049,3,85,17044,13,85,1,1,85,2,1,85,5.124181,3.5674834
5050,1,41,7576,13,41,2,1,41,3,2,41,5.8053412,3.6135697
5051,11,85,25576,13,85,1,1,85,2,1,85,5.1161695,3.7753265
5052,1,178,138400,13,178,1,1,-1,2,1,-1,3.4558764,4.7349586
5053,3,178,138400,13,178,1,1,-1,2,1,-1,3.3902714,4.387564
5054,1,178,138400,13,178,1,1,-1,2,1,-1,3.83419,6.2332864
5055,34,85,145780,13,85,1,1,-1,2,1,-1,3.4516988,5.09709
5056,1,41,5056,13,41,2,1,41,3,2,41,3.0272877,3.7143815
5057,3,72,15172,13,72,1,1,72,2,1,72,4.6443844,5.7319875
5058,1,72,14416,13,72,1,1,72,2,1,72,4.158926,4.272992
5059,6,72,22768,13,72,1,1,72,2,1,72,2.6528747,5.2319474
5060,1,41,5060,13,41,1,1,41,2,1,41,4.227449,5.492523
5061,3,41,15184,13,41,1,1,41,2,1,41,3.660906,5.5415444
5062,1,41,11392,13,41,2,1,41,3,2,41,3.6943395,4.7137437
5063,13,134,34180,13,134,1,1,134,2,1,134,4.4369297,5.6835318
5064,1,33,5064,13,33,1,1,33,2,1,33,5.990276,3.7859895
5065,3,72,25648,13,72,1,1,72,2,1,72,3.6850872,5.541836
5066,1,33,7600,13,33,1,1,33,2,1,33,4.8444514,7.076986
5067,8,33,22804,13,33,1,1,33,2,1,33,4.6741533,3.9466193
5068,1,33,5704,13,33,2,1,33,3,2,33,4.938193,5.067911
5069,3,33,15208,13,33,1,1,33,2,1,33,5.6021476,4.9192557
5070,1,85,61720,13,85,1,1,-1,2,1,-1,2.688277,4.337748
5071,16,85,61720,13,85,1,1,-1,2,1,-1,4.6548443,5.7500067
5072,1,41,5072,13,41,1,1,41,2,1,41,4.32051,2.9497368
5073,3,33,15220,13,33,1,1,33,2,1,33,6.207414,4.163974
5074,1,134,21688,13,134,2,1,134,3,2,134,4.019999,4.0921545
5075,6,134,22840,13,134,1,1,134,2,1,134,3.1602502,4.453082
5076,1,41,5076,13,41,1,1,41,2,1,41,5.4572134,3.5575566
5077,3,41,15232,13,41,1,1,41,2,1,41,3.066419,3.3742175
5078,1,178,32560,13,178,1,1,178,2,1,178,3.0383468,4.4176397
5079,8,178,34288,13,178,1,1,178,2,1,178,3.7807276,6.0195684
5080,1,33,5080,13,33,2,1,33,3,2,33,5.7281804,4.669959
5081,3,41,17152,13,41,1,1,41,2,1,41,3.4731474,4.309575
5082,1,33,7624,13,33,1,1,33,2,1,33,4.2059393,4.273683
5083,13,85,38608,13,85,1,1,85,2,1,85,3.670437,3.0080726
5084,1,33,8584,13,33,1,1,33,2,1,33,6.6420774,5.6167955
5085,3,33,15256,13,33,1,1,33,2,1,33,3.6629698,4.5128307
5086,1,178,48904,13,178,2,1,178,3,2,178,5.75802,3.191075
5087,26,178,77272,13,178,1,1,-1,2,1,-1,5.726041,4.734492
5088,1,59,9232,13,59,1,1,59,2,1,59,3.4652967,4.5782213
5089,3,85,28996,13,85,1,1,85,2,1,85,6.4318266,5.6599965
5090,1,41,7636,13,41,1,1,41,2,1,41,4.552893,6.804663
5091,6,41,22912,13,41,1,1,41,2,1,41,5.7026787,4.419223
5092,1,33,5092,13,33,2,1,33,3,2,33,4.5514164,5.432883
5093,3,33,15280,13,33,1,1,33,2,1,33,5.3486667,5.447241
5094,1,33,11464,13,33,1,1,33,2,1,33,4.981671,3.8323362
5095,16,72,58048,13,72,1,1,-1,2,1,-1,5.420455,5.680089
5096,1,59,9232,13,59,1,1,59,2,1,59,4.8509207,3.099475
5097,3,178,98008,13,178,1,1,-1,2,1,-1,4.9253526,3.2918324
5098,1,59,9232,13,59,2,1,59,3,2,59,6.6124816,5.6509542
5099,8,116,176740,13,116,1,1,-1,2,1,-1,5.2753396,5.4589615
5100,1,85,39364,13,85,1,1,85,2,1,85,4.2915764,6.140771
5101,3,85,39364,13,85,1,1,85,2,1,85,5.5051684,4.164359
5102,1,85,39364,13,85,1,1,85,2,1,85,4.54241,5.2942905
5103,21,85,87208,13,85,1,1,-1,2,1,-1,4.1918235,4.7269883
5104,1,59,9232,13,59,2,1,59,3,2,59,4.4422727,5.302861
5105,3,59,15316,13,59,1,1,59,2,1,59,6.188214,6.3774877
5106,1,178,1276936,13,178,1,1,-1,2,1,-1,6.758562,3.601645
5107,6,178,1276936,13,178,1,1,-1,2,1,-1,5.0872087,6.0865407
5108,1,59,9232,13,59,1,1,59,2,1,59,6.0729823,5.3151536
5109,3,59,15328,13,59,1,1,59,2,1,59,4.378749,3.7676268
5110,1,59,14560,13,59,2,1,59,3,2,59,4.5331936,2.4548633
5111,8,59,34504,13,59,1,1,59,2,1,59,4.455653,6.957344
5112,1,134,41524,13,134,1,1,134,2,1,134,5.9211936,5.747814
5113,3,134,32776,13,134,1,1,134,2,1,134,3.8206573,6.267334
5114,1,134,41524,13,134,1,1,134,2,1,134,3.447856,5.714893
5115,19,59,29140,13,59,1,1,59,2,1,59,3.507259,3.9566028
5116,1,134,65608,13,134,2,1,-1,3,2,-1,6.2838335,4.100501
5117,3,134,65608,13,134,1,1,-1,2,1,-1,3.4518204,6.30333
5118,1,116,897856,13,116,1,1,-1,2,1,-1,5.50448,3.2489078
5119,65,116,897856,13,116,1,1,-1,2,1,-1,4.13571,5.171809
5120,1,15,5120,13,15,1,1,15,2,1,15,3.2547245,3.7831793
5121,3,41,15364,13,41,1,1,41,2,1,41,5.117035,5.567304
5122,1,147,9232,13,147,2,1,147,3,2,147,5.5414968,4.743327
5123,6,147,23056,13,147,1,1,147,2,1,147,3.5155778,4.221687
5124,1,54,5124,13,54,1,1,54,2,1,54,4.435364,3.9998505
5125,3,54,15376,13,54,1,1,54,2,1,54,6.0092673,3.3909438
5126,1,54,11536,13,54,1,1,54,2,1,54,4.5499797,5.3082695
5127,11,147,34612,13,147,1,1,147,2,1,147,4.4966636,7.2289696
5128,1,54,5128,13,54,2,1,54,3,2,54,4.4161344,3.356801
5129,3,147,25972,13,147,1,1,147,2,1,147,5.267691,4.968693
5130,1,54,7696,13,54,1,1,54,2,1,54,4.577019,4.9739623
5131,8,54,23092,13,54,1,1,54,2,1,54,5.772798,6.5000114
5132,1,54,5776,13,54,1,1,54,2,1,54,5.300032,4.592904
5133,3,54,15400,13,54,1,1,54,2,1,54,6.155936,5.335448
5134,1,147,17332,13,147,2,1,147,3,2,147,3.7480807,5.5306783
5135,11,147,52000,13,147,1,1,-1,2,1,-1,5.620915,4.103728
5136,1,28,5136,13,28,1,1,28,2,1,28,5.2913933,5.618577
5137,3,54,15412,13,54,1,1,54,2,1,54,3.122383,5.38718
5138,1,54,13012,13,54,1,1,54,2,1,54,5.755435,4.1689615
5139,6,54,23128,13,54,1,1,54,2,1,54,4.5408344,5.1058493
5140,1,28,5140,13,28,2,1,28,3,2,28,4.465834,5.373298
5141,3,28,15424,13,28,1,1,28,2,1,28,6.059431,2.9300158
5142,1,54,11572,13,54,1,1,54,2,1,54,4.164199,4.490278
5143,8,54,34720,13,54,1,1,54,2,1,54,5.4367986,3.8216643
5144,1,28,5144,13,28,1,1,28,2,1,28,5.9717073,3.313199
5145,3,59,17368,13,59,1,1,59,2,1,59,4.009277,5.506549
5146,1,28,7720,13,28,2,1,28,3,2,28,4.281796,6.2008195
5147,57,116,250504,13,116,1,1,-1,2,1,-1,4.743832,3.3254304
5148,1,147,9232,13,147,1,1,147,2,1,147,5.8408866,3.7850614
5149,3,147,15448,13,147,1,1,147,2,1,147,5.9891176,5.1705384
5150,1,147,26080,13,147,1,1,147,2,1,147,4.157359,2.9756708
5151,60,90,237976,13,90,1,1,-1,2,1,-1,3.366081,3.7983928
5152,1,103,9232,13,103,2,1,103,3,2,103,2.7400448,5.6122527
5153,3,147,24784,13,147,1,1,147,2,1,147,5.55735,6.3266897
5154,1,28,7732,13,28,1,1,28,2,1,28,5.138996,6.1934724
5155,6,28,23200,13,28,1,1,28,2,1,28,6.10227,6.4763646
5156,1,147,9232,13,147,1,1,147,2,1,147,5.237675,2.9093735
5157,3,147,15472,13,147,1,1,147,2,1,147,4.184842,4.9161754
5158,1,147,11608,13,147,2,1,147,3,2,147,4.7487593,5.651967
5159,13,147,39184,13,147,1,1,147,2,1,147,3.5399218,4.6090817
5160,1,103,9232,13,103,1,1,103,2,1,103,3.8683145,5.819838
5161,3,116,58804,13,116,1,1,-1,2,1,-1,3.8253622,5.4705796
5162,1,103,9232,13,103,1,1,103,2,1,103,5.4390664,4.081372
5163,8,54,23236,13,54,1,1,54,2,1,54,4.0954623,5.8954926
5164,1,54,5812,13,54,2,1,54,3,2,54,5.355452,4.641226
5165,3,54,15496,13,54,1,1,54,2,1,54,5.558327,5.407185
5166,1,54,17440,13,54,1,1,54,2,1,54,5.067624,5.6096845
5167,29,178,55888,13,178,1,1,-1,2,1,-1,5.7520003,4.083887
5168,1,103,9232,13,103,1,1,103,2,1,103,6.161773,4.4743295
5169,3,54,15508,13,54,1,1,54,2,1,54,4.3907533,6.335555
5170,1,54,8728,13,54,2,1,54,3,2,54,3.6010876,5.7262707
5171,6,54,23272,13,54,1,1,54,2,1,54,4.477185,6.8541584
5172,1,103,9232,13,103,1,1,103,2,1,103,6.48885,4.2382483
5173,3,103,15520,13,103,1,1,103,2,1,103,3.7407377,5.5883284
5174,1,147,44224,13,147,1,1,147,2,1,147,5.322291,6.272496
5175,8,147,44224,13,147,1,1,147,2,1,147,4.06769,3.047998
5176,1,41,5176,13,41,2,1,41,3,2,41,6.4280014,4.9442935
5177,3,54,17476,13,54,1,1,54,2,1,54,4.022334,6.157594
5178,1,41,7768,13,41,1,1,41,2,1,41,4.8692403,6.8225293
5179,11,116,95956,13,116,1,1,-1,2,1,-1,3.3630152,4.646133
5180,1,41,13120,13,41,1,1,41,2,1,41,5.14584,4.3017044
5181,3,41,15544,13,41,1,1,41,2,1,41,3.1090028,4.391637
5182,1,54,39364,13,54,2,1,54,3,2,54,4.1286197,4.559275
5183,19,54,118096,13,54,1,1,-1,2,1,-1,5.2395196,3.3483515
5184,1,28,5184,13,28,1,1,28,2,1,28,4.029071,3.3808064
5185,3,41,15556,13,41,1,1,41,2,1,41,4.6136994,4.6870327
5186,1,41,7780,13,41,1,1,41,2,1,41,6.073021,4.5383334
5187,6,41,23344,13,41,1,1,41,2,1,41,5.332377,3.467168
5188,1,103,9232,13,103,2,1,103,3,2,103,5.203271,4.3390026
5189,3,103,15568,13,103,1,1,103,2,1,103,4.610231,4.808108
5190,1,103,11680,13,103,1,1,103,2,1,103,5.8191357,4.249153
5191,21,72,94768,13,72,1,1,-1,2,1,-1,6.4762073,3.484221
5192,1,147,9232,13,147,1,1,147,2,1,147,3.7979667,3.710938
5193,3,85,26296,13,85,1,1,85,2,1,85,3.45535,5.2721777
5194,1,147,9232,13,147,2,1,147,3,2,147,5.1932926,6.1205726
5195,8,103,23380,13,103,1,1,103,2,1,103,4.292761,4.0265074
5196,1,147,9232,13,147,1,1,147,2,1,147,3.767518,5.408006
5197,3,147,15592,13,147,1,1,147,2,1,147,4.299581,5.0041046
5198,1,147,19744,13,147,1,1,147,2,1,147,3.2936745,6.129992
5199,13,147,52648,13,147,1,1,-1,2,1,-1,5.586661,6.1148477
5200,1,28,5200,13,28,2,1,28,3,2,28,6.490584,5.375683
5201,3,147,15604,13,147,1,1,147,2,1,147,6.4116697,5.2445474
5202,1,178,33352,13,178,1,1,178,2,1,178,3.8447654,5.6338706
5203,6,178,33352,13,178,1,1,178,2,1,178,6.325446,4.378114
5204,1,28,5204,13,28,1,1,28,2,1,28,4.815819,5.377657
5205,3,28,15616,13,28,1,1,28,2,1,28,3.6899064,4.3496985
5206,1,103,11716,13,103,2,1,103,3,2,103,6.6507816,5.0794735
5207,8,103,35152,13,103,1,1,103,2,1,103,6.334652,3.8759604
5208,1,103,9232,13,103,1,1,103,2,1,103,5.0474977,4.132906
5209,3,41,17584,13,41,1,1,41,2,1,41,4.701863,5.115549
5210,1,103,9232,13,103,1,1,103,2,1,103,3.6552033,4.2564483
5211,32,134,84544,13,134,1,1,-1,2,1,-1,5.025007,6.371878
5212,1,103,9232,13,103,2,1,103,3,2,103,4.960262,6.737371
5213,3,103,15640,13,103,1,1,103,2,1,103,3.4641027,3.2887697
5214,1,85,33424,13,85,1,1,85,2,1,85,5.1958003,4.6652656
5215,13,85,79216,13,85,1,1,-1,2,1,-1,6.4386826,4.6430473
5216,1,28,5216,13,28,1,1,28,2,1,28,4.6119294,3.351394
5217,3,147,19816,13,147,1,1,147,2,1,147,4.907478,5.1190114
5218,1,54,7828,13,54,2,1,54,3,2,54,4.014323,5.9315915
5219,6,54,23488,13,54,1,1,54,2,1,54,5.6620703,4.5098596
5220,1,54,5220,13,54,1,1,54,2,1,54,3.9254699,2.6871884
5221,3,54,15664,13,54,1,1,54,2,1,54,5.763436,3.6147535
5222,1,54,11752,13,54,1,1,54,2,1,54,6.7766547,5.309253
5223,32,59,100420,13,59,1,1,-1,2,1,-1,4.4812713,3.7941864
5224,1,28,5224,13,28,2,1,28,3,2,28,4.966907,6.0724382
5225,3,85,80512,13,85,1,1,-1,2,1,-1,5.52496,5.8358192
5226,1,28,7840,13,28,1,1,28,2,1,28,6.9308205,4.7781453
5227,8,54,23524,13,54,1,1,54,2,1,54,3.7939389,4.3515773
5228,1,178,190996,13,178,1,1,-1,2,1,-1,4.514404,3.7630458
5229,3,178,190996,13,178,1,1,-1,2,1,-1,6.3189445,4.754418
5230,1,178,190996,13,178,2,1,-1,3,2,-1,4.4703712,3.5985942
5231,24,129,67048,13,129,1,1,-1,2,1,-1,5.9612117,5.7620444
5232,1,147,9232,13,147,1,1,147,2,1,147,4.373124,4.816112
5233,3,28,15700,13,28,1,1,28,2,1,28,5.1988072,4.4457774
5234,1,85,9448,13,85,1,1,85,2,1,85,4.862907,4.9896607
5235,6,85,23560,13,85,1,1,85,2,1,85,7.0120053,4.872452
5236,1,147,9232,13,147,2,1,147,3,2,147,4.666534,4.137115
5237,3,147,15712,13,147,1,1,147,2,1,147,4.752206,3.7699928
5238,1,103,13264,13,103,1,1,103,2,1,103,5.1027174,4.8809586
5239,8,103,35368,13,103,1,1,103,2,1,103,5.657478,4.2293205
5240,1,147,9232,13,147,1,1,147,2,1,147,4.1004767,4.933348
5241,3,85,85048,13,85,1,1,-1,2,1,-1,3.5778124,5.40386
5242,1,147,9232,13,147,2,1,147,3,2,147,2.987862,4.791688
5243,13,54,26548,13,54,1,1,54,2,1,54,5.8175206,5.415134
5244,1,103,19924,13,103,1,1,103,2,1,103,6.6988797,3.5676904
5245,3,103,19924,13,103,1,1,103,2,1,103,2.501678,4.7799425
5246,1,103,59776,13,103,1,1,-1,2,1,-1,5.5700903,3.2443135
5247,32,85,179332,13,85,1,1,-1,2,1,-1,3.7353156,6.656565
5248,1,116,9232,13,116,2,1,116,3,2,116,3.6683815,4.846107
5249,3,129,345544,13,129,1,1,-1,2,1,-1,3.5963268,4.652559
5250,1,28,7876,13,28,1,1,28,2,1,28,4.7424207,6.8745694
5251,6,28,23632,13,28,1,1,28,2,1,28,3.887076,4.5252466
5252,1,28,5252,13,28,1,1,28,2,1,28,4.846698,3.788141
5253,3,28,15760,13,28,1,1,28,2,1,28,5.2945476,4.6974573
5254,1,28,11824,13,28,2,1,28,3,2,28,4.309221,5.641924
5255,11,85,95956,13,85,1,1,-1,2,1,-1,5.2667375,6.6036615
5256,1,54,5256,13,54,1,1,54,2,1,54,4.1411057,5.419761
5257,3,178,575728,13,178,1,1,-1,2,1,-1,4.3685746,4.750173
5258,1,54,7888,13,54,1,1,54,2,1,54,4.7973547,5.499907
5259,8,103,23668,13,103,1,1,103,2,1,103,5.706782,5.293754
5260,1,54,5920,13,54,2,1,54,3,2,54,4.763877,6.4375925
5261,3,54,15784,13,54,1,1,54,2,1,54,3.517765,3.395795
5262,1,191,250504,13,191,1,1,-1,2,1,-1,4.1788983,5.31663
5263,11,191,250504,13,191,1,1,-1,2,1,-1,3.9610212,3.7802627
5264,1,54,5264,13,54,1,1,54,2,1,54,5.703826,2.8383603
5265,3,41,15796,13,41,1,1,41,2,1,41,4.9994354,3.9178743
5266,1,41,13336,13,41,2,1,41,3,2,41,5.0421143,5.0480113
5267,6,41,23704,13,41,1,1,41,2,1,41,3.792092,5.9036226
5268,1,54,5268,13,54,1,1,54,2,1,54,3.4166534,5.756403
5269,3,54,15808,13,54,1,1,54,2,1,54,4.9201756,4.4583945
5270,1,54,11860,13,54,1,1,54,2,1,54,4.8436866,7.2664146
5271,8,54,35584,13,54,1,1,54,2,1,54,4.299785,5.613907
5272,1,54,5272,13,54,2,1,54,3,2,54,3.451494,5.977334
5273,3,147,17800,13,147,1,1,147,2,1,147,2.8771822,5.3936224
5274,1,54,7912,13,54,1,1,54,2,1,54,4.2593117,5.0432744
5275,21,103,60100,13,103,1,1,-1,2,1,-1,5.3407955,5.7128696
5276,1,147,10024,13,147,1,1,147,2,1,147,3.9004686,3.9881592
5277,3,147,15832,13,147,1,1,147,2,1,147,5.3653364,6.024549
5278,1,147,26728,13,147,2,1,147,3,2,147,5.0560627,3.6772654
5279,37,77,202984,13,77,1,1,-1,2,1,-1,2.6707137,5.7685175
5280,1,116,9232,13,116,1,1,116,2,1,116,4.593406,4.168246
5281,3,54,33856,13,54,1,1,54,2,1,54,3.292647,4.4042006
5282,1,103,14308,13,103,1,1,103,2,1,103,4.0165668,5.0922284
5283,6,103,23776,13,103,1,1,103,2,1,103,5.315087,5.4615154
5284,1,103,15064,13,103,2,1,103,3,2,103,6.220028,4.918292
5285,3,103,15856,13,103,1,1,103,2,1,103,5.2126727,2.6170492
5286,1,103,15064,13,103,1,1,103,2,1,103,4.4418025,3.3503983
5287,29,77,67768,13,77,1,1,-1,2,1,-1,5.6554875,7.107245
5288,1,116,9232,13,116,1,1,116,2,1,116,2.666046,4.2068496
5289,3,54,135592,13,54,1,1,-1,2,1,-1,2.96944,3.9929774
5290,1,116,9232,13,116,2,1,116,3,2,116,4.2889223,5.4262967
5291,8,54,23812,13,54,1,1,54,2,1,54,4.63156,6.4452305
5292,1,54,5956,13,54,1,1,54,2,1,54,2.370641,5.54563
5293,3,54,15880,13,54,1,1,54,2,1,54,3.5884957,4.7269487
5294,1,54,17872,13,54,1,1,54,2,1,54,3.960733,5.81791
5295,13,147,53620,13,147,1,1,-1,2,1,-1,4.837971,5.104495
5296,1,28,5296,13,28,2,1,28,3,2,28,4.2877502,5.0392222
5297,3,98,15892,13,98,1,1,98,2,1,98,3.4751842,4.1005
5298,1,98,8944,13,98,1,1,98,2,1,98,6.725988,4.549623
5299,6,98,23848,13,98,1,1,98,2,1,98,4.802629,4.881041
5300,1,28,5300,13,28,1,1,28,2,1,28,5.4100676,2.9086142
5301,3,28,15904,13,28,1,1,28,2,1,28,5.0767803,6.0872173
5302,1,147,22660,13,147,2,1,147,3,2,147,6.2240252,5.7384505
5303,8,147,35800,13,147,1,1,147,2,1,147,5.626067,4.1500835
5304,1,28,5304,13,28,1,1,28,2,1,28,2.7951372,4.2394342
5305,3,98,17908,13,98,1,1,98,2,1,98,4.5902004,5.50762
5306,1,28,7960,13,28,1,1,28,2,1,28,5.1570163,3.6544309
5307,11,147,51028,13,147,1,1,-1,2,1,-1,5.8750734,3.801938
5308,1,54,13444,13,54,2,1,54,3,2,54,5.552135,5.547279
5309,3,54,15928,13,54,1,1,54,2,1,54,6.4980702,4.671094
5310,1,54,40336,13,54,1,1,54,2,1,54,3.3765516,6.6925535
5311,24,98,121012,13,98,1,1,-1,2,1,-1,4.219648,3.636174
5312,1,116,9232,13,116,1,1,116,2,1,116,3.2650542,5.446697
5313,3,54,15940,13,54,1,1,54,2,1,54,3.5802536,5.2433233
5314,1,54,10096,13,54,2,1,54,3,2,54,4.8891244,3.009409
5315,6,54,23920,13,54,1,1,54,2,1,54,4.417957,3.646641
5316,1,54,5316,13,54,1,1,54,2,1,54,6.295863,6.5508814
5317,3,54,15952,13,54,1,1,54,2,1,54,5.4199195,4.502163
5318,1,54,11968,13,54,1,1,54,2,1,54,4.9600143,5.4672303
5319,13,54,35908,13,54,1,1,54,2,1,54,3.0787013,4.482875
