component_id,component_type,size,edges,root_present
24959,strong,1,0,False
24960,strong,1,0,False
24961,strong,1,0,False
24962,strong,1,0,False
24963,strong,1,0,False
24964,strong,1,0,False
24965,strong,1,0,False
24966,strong,1,0,False
24967,strong,1,0,False
24968,strong,1,0,False
24969,strong,1,0,False
24970,strong,1,0,False
24971,strong,1,0,False
24972,strong,1,0,False
24973,strong,1,0,False
24974,strong,1,0,False
24975,strong,1,0,False
24976,strong,1,0,False
24977,strong,1,0,False
24978,strong,1,0,False
24979,strong,1,0,False
24980,strong,1,0,False
24981,strong,1,0,False
24982,strong,1,0,False
24983,strong,1,0,False
24984,strong,1,0,False
24985,strong,1,0,False
24986,strong,1,0,False
24987,strong,1,0,False
24988,strong,1,0,False
24989,strong,1,0,False
24990,strong,1,0,False
24991,strong,1,0,False
24992,strong,1,0,False
24993,strong,1,0,False
24994,strong,1,0,False
24995,strong,1,0,False
24996,strong,1,0,False
24997,strong,1,0,False
24998,strong,1,0,False
24999,strong,1,0,False
25000,strong,1,0,False
25001,strong,1,0,False
25002,strong,1,0,False
25003,strong,1,0,False
25004,strong,1,0,False
25005,strong,1,0,False
25006,strong,1,0,False
25007,strong,1,0,False
25008,strong,1,0,False
25009,strong,1,0,False
25010,strong,1,0,False
25011,strong,1,0,False
25012,strong,1,0,False
25013,strong,1,0,False
25014,strong,1,0,False
25015,strong,1,0,False
25016,strong,1,0,False
25017,strong,1,0,False
25018,strong,1,0,False
25019,strong,1,0,False
25020,strong,1,0,False
25021,strong,1,0,False
25022,strong,1,0,False
25023,strong,1,0,False
25024,strong,1,0,False
25025,strong,1,0,False
25026,strong,1,0,False
25027,strong,1,0,False
25028,strong,1,0,False
25029,strong,1,0,False
25030,strong,1,0,False
25031,strong,1,0,False
25032,strong,1,0,False
25033,strong,1,0,False
25034,strong,1,0,False
25035,strong,1,0,False
25036,strong,1,0,False
25037,strong,1,0,False
25038,strong,1,0,False
25039,strong,1,0,False
25040,strong,1,0,False
25041,strong,1,0,False
25042,strong,1,0,False
25043,strong,1,0,False
25044,strong,1,0,False
25045,strong,1,0,False
25046,strong,1,0,False
25047,strong,1,0,False
25048,strong,1,0,False
25049,strong,1,0,False
25050,strong,1,0,False
25051,strong,1,0,False
25052,strong,1,0,False
25053,strong,1,0,False
25054,strong,1,0,False
25055,strong,1,0,False
25056,strong,1,0,False
25057,strong,1,0,False
25058,strong,1,0,False
25059,strong,1,0,False
25060,strong,1,0,False
25061,strong,1,0,False
25062,strong,1,0,False
25063,strong,1,0,False
25064,strong,1,0,False
25065,strong,1,0,False
25066,strong,1,0,False
25067,strong,1,0,False
25068,strong,1,0,False
25069,strong,1,0,False
25070,strong,1,0,False
25071,strong,1,0,False
25072,strong,1,0,False
25073,strong,1,0,False
25074,strong,1,0,False
25075,strong,1,0,False
25076,strong,1,0,False
25077,strong,1,0,False
25078,strong,1,0,False
25079,strong,1,0,False
25080,strong,1,0,False
25081,strong,1,0,False
25082,strong,1,0,False
25083,strong,1,0,False
25084,strong,1,0,False
25085,strong,1,0,False
25086,strong,1,0,False
25087,strong,1,0,False
25088,strong,1,0,False
25089,strong,1,0,False
25090,strong,1,0,False
25091,strong,1,0,False
25092,strong,1,0,False
25093,strong,1,0,False
25094,strong,1,0,False
25095,strong,1,0,False
25096,strong,1,0,False
25097,strong,1,0,False
25098,strong,1,0,False
25099,strong,1,0,False
25100,strong,1,0,False
25101,strong,1,0,False
25102,strong,1,0,False
25103,strong,1,0,False
25104,strong,1,0,False
25105,strong,1,0,False
25106,strong,1,0,False
25107,strong,1,0,False
25108,strong,1,0,False
25109,strong,1,0,False
25110,strong,1,0,False
25111,strong,1,0,False
25112,strong,1,0,False
25113,strong,1,0,False
25114,strong,1,0,False
25115,strong,1,0,False
25116,strong,1,0,False
25117,strong,1,0,False
25118,strong,1,0,False
25119,strong,1,0,False
25120,strong,1,0,False
25121,strong,1,0,False
25122,strong,1,0,False
25123,strong,1,0,False
25124,strong,1,0,False
25125,strong,1,0,False
25126,strong,1,0,False
25127,strong,1,0,False
25128,strong,1,0,False
25129,strong,1,0,False
25130,strong,1,0,False
25131,strong,1,0,False
25132,strong,1,0,False
25133,strong,1,0,False
25134,strong,1,0,False
25135,strong,1,0,False
25136,strong,1,0,False
25137,strong,1,0,False
25138,strong,1,0,False
25139,strong,1,0,False
25140,strong,1,0,False
25141,strong,1,0,False
25142,strong,1,0,False
25143,strong,1,0,False
25144,strong,1,0,False
25145,strong,1,0,False
25146,strong,1,0,False
25147,strong,1,0,False
25148,strong,1,0,False
25149,strong,1,0,False
25150,strong,1,0,False
25151,strong,1,0,False
25152,strong,1,0,False
25153,strong,1,0,False
25154,strong,1,0,False
25155,strong,1,0,False
25156,strong,1,0,False
25157,strong,1,0,False
25158,strong,1,0,False
25159,strong,1,0,False
25160,strong,1,0,False
25161,strong,1,0,False
25162,strong,1,0,False
25163,strong,1,0,False
25164,strong,1,0,False
25165,strong,1,0,False
25166,strong,1,0,False
25167,strong,1,0,False
25168,strong,1,0,False
25169,strong,1,0,False
25170,strong,1,0,False
25171,strong,1,0,False
25172,strong,1,0,False
25173,strong,1,0,False
25174,strong,1,0,False
25175,strong,1,0,False
25176,strong,1,0,False
25177,strong,1,0,False
25178,strong,1,0,False
25179,strong,1,0,False
25180,strong,1,0,False
25181,strong,1,0,False
25182,strong,1,0,False
25183,strong,1,0,False
25184,strong,1,0,False
25185,strong,1,0,False
25186,strong,1,0,False
25187,strong,1,0,False
25188,strong,1,0,False
25189,strong,1,0,False
25190,strong,1,0,False
25191,strong,1,0,False
25192,strong,1,0,False
25193,strong,1,0,False
25194,strong,1,0,False
25195,strong,1,0,False
25196,strong,1,0,False
25197,strong,1,0,False
25198,strong,1,0,False
25199,strong,1,0,False
25200,strong,1,0,False
25201,strong,1,0,False
25202,strong,1,0,False
25203,strong,1,0,False
25204,strong,1,0,False
25205,strong,1,0,False
25206,strong,1,0,False
25207,strong,1,0,False
25208,strong,1,0,False
25209,strong,1,0,False
25210,strong,1,0,False
25211,strong,1,0,False
25212,strong,1,0,False
25213,strong,1,0,False
25214,strong,1,0,False
25215,strong,1,0,False
25216,strong,1,0,False
25217,strong,1,0,False
25218,strong,1,0,False
25219,strong,1,0,False
25220,strong,1,0,False
25221,strong,1,0,False
25222,strong,1,0,False
25223,strong,1,0,False
25224,strong,1,0,False
25225,strong,1,0,False
25226,strong,1,0,False
25227,strong,1,0,False
25228,strong,1,0,False
25229,strong,1,0,False
25230,strong,1,0,False
25231,strong,1,0,False
25232,strong,1,0,False
25233,strong,1,0,False
25234,strong,1,0,False
25235,strong,1,0,False
25236,strong,1,0,False
25237,strong,1,0,False
25238,strong,1,0,False
25239,strong,1,0,False
25240,strong,1,0,False
25241,strong,1,0,False
25242,strong,1,0,False
25243,strong,1,0,False
25244,strong,1,0,False
25245,strong,1,0,False
25246,strong,1,0,False
25247,strong,1,0,False
25248,strong,1,0,False
25249,strong,1,0,False
25250,strong,1,0,False
25251,strong,1,0,False
25252,strong,1,0,False
25253,strong,1,0,False
25254,strong,1,0,False
25255,strong,1,0,False
25256,strong,1,0,False
25257,strong,1,0,False
25258,strong,1,0,False
25259,strong,1,0,False
25260,strong,1,0,False
25261,strong,1,0,False
25262,strong,1,0,False
25263,strong,1,0,False
25264,strong,1,0,False
25265,strong,1,0,False
25266,strong,1,0,False
25267,strong,1,0,False
25268,strong,1,0,False
25269,strong,1,0,False
25270,strong,1,0,False
25271,strong,1,0,False
25272,strong,1,0,False
25273,strong,1,0,False
25274,strong,1,0,False
25275,strong,1,0,False
25276,strong,1,0,False
25277,strong,1,0,False
25278,strong,1,0,False
25279,strong,1,0,False
25280,strong,1,0,False
25281,strong,1,0,False
25282,strong,1,0,False
25283,strong,1,0,False
25284,strong,1,0,False
25285,strong,1,0,False
25286,strong,1,0,False
25287,strong,1,0,False
25288,strong,1,0,False
25289,strong,1,0,False
25290,strong,1,0,False
25291,strong,1,0,False
25292,strong,1,0,False
25293,strong,1,0,False
25294,strong,1,0,False
25295,strong,1,0,False
25296,strong,1,0,False
25297,strong,1,0,False
25298,strong,1,0,False
25299,strong,1,0,False
25300,strong,1,0,False
25301,strong,1,0,False
25302,strong,1,0,False
25303,strong,1,0,False
25304,strong,1,0,False
25305,strong,1,0,False
25306,strong,1,0,False
25307,strong,1,0,False
25308,strong,1,0,False
25309,strong,1,0,False
25310,strong,1,0,False
25311,strong,1,0,False
25312,strong,1,0,False
25313,strong,1,0,False
25314,strong,1,0,False
25315,strong,1,0,False
25316,strong,1,0,False
25317,strong,1,0,False
25318,strong,1,0,False
25319,strong,1,0,False
25320,strong,1,0,False
25321,strong,1,0,False
25322,strong,1,0,False
25323,strong,1,0,False
25324,strong,1,0,False
25325,strong,1,0,False
25326,strong,1,0,False
25327,strong,1,0,False
25328,strong,1,0,False
25329,strong,1,0,False
25330,strong,1,0,False
25331,strong,1,0,False
25332,strong,1,0,False
25333,strong,1,0,False
25334,strong,1,0,False
25335,strong,1,0,False
25336,strong,1,0,False
25337,strong,1,0,False
25338,strong,1,0,False
25339,strong,1,0,False
25340,strong,1,0,False
25341,strong,1,0,False
25342,strong,1,0,False
25343,strong,1,0,False
25344,strong,1,0,False
25345,strong,1,0,False
25346,strong,1,0,False
25347,strong,1,0,False
25348,strong,1,0,False
25349,strong,1,0,False
25350,strong,1,0,False
25351,strong,1,0,False
25352,strong,1,0,False
25353,strong,1,0,False
25354,strong,1,0,False
25355,strong,1,0,False
25356,strong,1,0,False
25357,strong,1,0,False
25358,strong,1,0,False
25359,strong,1,0,False
25360,strong,1,0,False
25361,strong,1,0,False
25362,strong,1,0,False
25363,strong,1,0,False
25364,strong,1,0,False
25365,strong,1,0,False
25366,strong,1,0,False
25367,strong,1,0,False
25368,strong,1,0,False
25369,strong,1,0,False
25370,strong,1,0,False
25371,strong,1,0,False
25372,strong,1,0,False
25373,strong,1,0,False
25374,strong,1,0,False
25375,strong,1,0,False
25376,strong,1,0,False
25377,strong,1,0,False
25378,strong,1,0,False
25379,strong,1,0,False
25380,strong,1,0,False
25381,strong,1,0,False
25382,strong,1,0,False
25383,strong,1,0,False
25384,strong,1,0,False
25385,strong,1,0,False
25386,strong,1,0,False
25387,strong,1,0,False
25388,strong,1,0,False
25389,strong,1,0,False
25390,strong,1,0,False
25391,strong,1,0,False
25392,strong,1,0,False
25393,strong,1,0,False
25394,strong,1,0,False
25395,strong,1,0,False
25396,strong,1,0,False
25397,strong,1,0,False
25398,strong,1,0,False
25399,strong,1,0,False
25400,strong,1,0,False
25401,strong,1,0,False
25402,strong,1,0,False
25403,strong,1,0,False
25404,strong,1,0,False
25405,strong,1,0,False
25406,strong,1,0,False
25407,strong,1,0,False
25408,strong,1,0,False
25409,strong,1,0,False
25410,strong,1,0,False
25411,strong,1,0,False
25412,strong,1,0,False
25413,strong,1,0,False
25414,strong,1,0,False
25415,strong,1,0,False
25416,strong,1,0,False
25417,strong,1,0,False
25418,strong,1,0,False
25419,strong,1,0,False
25420,strong,1,0,False
25421,strong,1,0,False
25422,strong,1,0,False
25423,strong,1,0,False
25424,strong,1,0,False
25425,strong,1,0,False
25426,strong,1,0,False
25427,strong,1,0,False
25428,strong,1,0,False
25429,strong,1,0,False
25430,strong,1,0,False
25431,strong,1,0,False
25432,strong,1,0,False
25433,strong,1,0,False
25434,strong,1,0,False
25435,strong,1,0,False
25436,strong,1,0,False
25437,strong,1,0,False
25438,strong,1,0,False
25439,strong,1,0,False
25440,strong,1,0,False
25441,strong,1,0,False
25442,strong,1,0,False
25443,strong,1,0,False
25444,strong,1,0,False
25445,strong,1,0,False
25446,strong,1,0,False
25447,strong,1,0,False
25448,strong,1,0,False
25449,strong,1,0,False
25450,strong,1,0,False
25451,strong,1,0,False
25452,strong,1,0,False
25453,strong,1,0,False
25454,strong,1,0,False
25455,strong,1,0,False
25456,strong,1,0,False
25457,strong,1,0,False
25458,strong,1,0,False
25459,strong,1,0,False
25460,strong,1,0,False
25461,strong,1,0,False
25462,strong,1,0,False
25463,strong,1,0,False
25464,strong,1,0,False
25465,strong,1,0,False
25466,strong,1,0,False
25467,strong,1,0,False
25468,strong,1,0,False
25469,strong,1,0,False
25470,strong,1,0,False
25471,strong,1,0,False
25472,strong,1,0,False
25473,strong,1,0,False
25474,strong,1,0,False
25475,strong,1,0,False
25476,strong,1,0,False
25477,strong,1,0,False
25478,strong,1,0,False
25479,strong,1,0,False
25480,strong,1,0,False
25481,strong,1,0,False
25482,strong,1,0,False
25483,strong,1,0,False
25484,strong,1,0,False
25485,strong,1,0,False
25486,strong,1,0,False
25487,strong,1,0,False
25488,strong,1,0,False
25489,strong,1,0,False
25490,strong,1,0,False
25491,strong,1,0,False
25492,strong,1,0,False
25493,strong,1,0,False
25494,strong,1,0,False
25495,strong,1,0,False
25496,strong,1,0,False
25497,strong,1,0,False
25498,strong,1,0,False
25499,strong,1,0,False
25500,strong,1,0,False
25501,strong,1,0,False
25502,strong,1,0,False
25503,strong,1,0,False
25504,strong,1,0,False
25505,strong,1,0,False
25506,strong,1,0,False
25507,strong,1,0,False
25508,strong,1,0,False
25509,strong,1,0,False
25510,strong,1,0,False
25511,strong,1,0,False
25512,strong,1,0,False
25513,strong,1,0,False
25514,strong,1,0,False
25515,strong,1,0,False
25516,strong,1,0,False
25517,strong,1,0,False
25518,strong,1,0,False
25519,strong,1,0,False
25520,strong,1,0,False
25521,strong,1,0,False
25522,strong,1,0,False
25523,strong,1,0,False
25524,strong,1,0,False
25525,strong,1,0,False
25526,strong,1,0,False
25527,strong,1,0,False
25528,strong,1,0,False
25529,strong,1,0,False
25530,strong,1,0,False
25531,strong,1,0,False
25532,strong,1,0,False
25533,strong,1,0,False
25534,strong,1,0,False
25535,strong,1,0,False
25536,strong,1,0,False
25537,strong,1,0,False
25538,strong,1,0,False
25539,strong,1,0,False
25540,strong,1,0,False
25541,strong,1,0,False
25542,strong,1,0,False
25543,strong,1,0,False
25544,strong,1,0,False
25545,strong,1,0,False
25546,strong,1,0,False
25547,strong,1,0,False
25548,strong,1,0,False
25549,strong,1,0,False
25550,strong,1,0,False
25551,strong,1,0,False
25552,strong,1,0,False
25553,strong,1,0,False
25554,strong,1,0,False
25555,strong,1,0,False
25556,strong,1,0,False
25557,strong,1,0,False
25558,strong,1,0,False
25559,strong,1,0,False
25560,strong,1,0,False
25561,strong,1,0,False
25562,strong,1,0,False
25563,strong,1,0,False
25564,strong,1,0,False
25565,strong,1,0,False
25566,strong,1,0,False
25567,strong,1,0,False
25568,strong,1,0,False
25569,strong,1,0,False
25570,strong,1,0,False
25571,strong,1,0,False
25572,strong,1,0,False
25573,strong,1,0,False
25574,strong,1,0,False
25575,strong,1,0,False
25576,strong,1,0,False
25577,strong,1,0,False
25578,strong,1,0,False
25579,strong,1,0,False
25580,strong,1,0,False
25581,strong,1,0,False
25582,strong,1,0,False
25583,strong,1,0,False
25584,strong,1,0,False
25585,strong,1,0,False
25586,strong,1,0,False
25587,strong,1,0,False
25588,strong,1,0,False
25589,strong,1,0,False
25590,strong,1,0,False
25591,strong,1,0,False
25592,strong,1,0,False
25593,strong,1,0,False
25594,strong,1,0,False
25595,strong,1,0,False
25596,strong,1,0,False
25597,strong,1,0,False
25598,strong,1,0,False
25599,strong,1,0,False
25600,strong,1,0,False
25601,strong,1,0,False
25602,strong,1,0,False
25603,strong,1,0,False
25604,strong,1,0,False
25605,strong,1,0,False
25606,strong,1,0,False
25607,strong,1,0,False
25608,strong,1,0,False
25609,strong,1,0,False
25610,strong,1,0,False
25611,strong,1,0,False
25612,strong,1,0,False
25613,strong,1,0,False
25614,strong,1,0,False
25615,strong,1,0,False
25616,strong,1,0,False
25617,strong,1,0,False
25618,strong,1,0,False
25619,strong,1,0,False
25620,strong,1,0,False
25621,strong,1,0,False
25622,strong,1,0,False
25623,strong,1,0,False
25624,strong,1,0,False
25625,strong,1,0,False
25626,strong,1,0,False
25627,strong,1,0,False
25628,strong,1,0,False
25629,strong,1,0,False
25630,strong,1,0,False
25631,strong,1,0,False
25632,strong,1,0,False
25633,strong,1,0,False
25634,strong,1,0,False
25635,strong,1,0,False
25636,strong,1,0,False
25637,strong,1,0,False
25638,strong,1,0,False
25639,strong,1,0,False
25640,strong,1,0,False
25641,strong,1,0,False
25642,strong,1,0,False
25643,strong,1,0,False
25644,strong,1,0,False
25645,strong,1,0,False
25646,strong,1,0,False
25647,strong,1,0,False
25648,strong,1,0,False
25649,strong,1,0,False
25650,strong,1,0,False
25651,strong,1,0,False
25652,strong,1,0,False
25653,strong,1,0,False
25654,strong,1,0,False
25655,strong,1,0,False
25656,strong,1,0,False
25657,strong,1,0,False
25658,strong,1,0,False
25659,strong,1,0,False
25660,strong,1,0,False
25661,strong,1,0,False
25662,strong,1,0,False
25663,strong,1,0,False
25664,strong,1,0,False
25665,strong,1,0,False
25666,strong,1,0,False
25667,strong,1,0,False
25668,strong,1,0,False
25669,strong,1,0,False
25670,strong,1,0,False
25671,strong,1,0,False
25672,strong,1,0,False
25673,strong,1,0,False
25674,strong,1,0,False
25675,strong,1,0,False
25676,strong,1,0,False
25677,strong,1,0,False
25678,strong,1,0,False
25679,strong,1,0,False
25680,strong,1,0,False
25681,strong,1,0,False
25682,strong,1,0,False
25683,strong,1,0,False
25684,strong,1,0,False
25685,strong,1,0,False
25686,strong,1,0,False
25687,strong,1,0,False
25688,strong,1,0,False
25689,strong,1,0,False
25690,strong,1,0,False
25691,strong,1,0,False
25692,strong,1,0,False
25693,strong,1,0,False
25694,strong,1,0,False
25695,strong,1,0,False
25696,strong,1,0,False
25697,strong,1,0,False
25698,strong,1,0,False
25699,strong,1,0,False
25700,strong,1,0,False
25701,strong,1,0,False
25702,strong,1,0,False
25703,strong,1,0,False
25704,strong,1,0,False
25705,strong,1,0,False
25706,strong,1,0,False
25707,strong,1,0,False
25708,strong,1,0,False
25709,strong,1,0,False
25710,strong,1,0,False
25711,strong,1,0,False
25712,strong,1,0,False
25713,strong,1,0,False
25714,strong,1,0,False
25715,strong,1,0,False
25716,strong,1,0,False
25717,strong,1,0,False
25718,strong,1,0,False
25719,strong,1,0,False
25720,strong,1,0,False
25721,strong,1,0,False
25722,strong,1,0,False
25723,strong,1,0,False
25724,strong,1,0,False
25725,strong,1,0,False
25726,strong,1,0,False
25727,strong,1,0,False
25728,strong,1,0,False
25729,strong,1,0,False
25730,strong,1,0,False
25731,strong,1,0,False
25732,strong,1,0,False
25733,strong,1,0,False
25734,strong,1,0,False
25735,strong,1,0,False
25736,strong,1,0,False
25737,strong,1,0,False
25738,strong,1,0,False
25739,strong,1,0,False
25740,strong,1,0,False
25741,strong,1,0,False
25742,strong,1,0,False
25743,strong,1,0,False
25744,strong,1,0,False
25745,strong,1,0,False
25746,strong,1,0,False
25747,strong,1,0,False
25748,strong,1,0,False
25749,strong,1,0,False
25750,strong,1,0,False
